dataId,pointId,timestamp,temperature,humidity,altitude,latitude,longitude
306,4152,2024-02-08T20:14:54.000000,14.4444,32.0,1375.0,41.08889,-74.91278
307,4156,2024-02-08T20:22:23.000000,-7.0,93.1,1329.0,67.47488,-162.26643
308,4167,2024-02-08T20:03:14.000000,10.0,52.0,900.0,46.24028,-85.94278
309,4181,2024-02-08T19:36:14.000000,-1.1111,91.0,6833.0,37.27323,-108.74252
310,4184,2024-02-08T19:33:51.000000,9.4444,75.0,1500.0,38.03944,-122.57
311,4186,2024-02-08T20:05:05.000000,12.7778,31.0,3058.0,35.74479,-82.215
312,4196,2024-02-08T20:15:44.000000,2.2222,66.0,5280.0,46.31667,-113.3
313,4197,2024-02-08T19:58:34.000000,21.1111,40.0,2451.0,30.97062,-84.63435
314,4199,2024-02-08T19:27:24.000000,-11.6667,62.0,2050.0,63.4908,-150.87265
315,4200,2024-02-08T20:10:14.000000,17.2222,21.0,1854.0,31.90611,-100.58167
316,4205,2024-02-08T14:16:04.000000,2.7778,53.0,1909.0,41.56444,-77.40861
317,4210,2024-02-08T15:50:14.000000,6.6667,41.0,2054.0,41.60586,-78.23653
318,4214,2024-02-08T19:50:04.000000,-19.4444,76.0,863.0,63.64873,-151.64175
319,4222,2024-02-08T19:50:29.000000,15.5556,22.0,2308.0,36.89047,-82.45708
320,4224,2024-02-08T19:50:09.000000,19.4444,68.0,7.0,30.43833,-88.42556
321,4227,2024-02-08T19:50:19.000000,21.1111,62.0,20.0,30.25278,-87.8125
322,4234,2024-02-08T15:50:53.000000,8.8889,37.0,1142.0,41.15208,-75.15108
323,4235,2024-02-08T15:49:34.000000,10.5556,40.0,1268.0,41.64722,-76.33039
324,4255,2024-02-08T19:57:03.000000,2.7778,65.0,321.0,60.19617,-154.32008
325,4256,2024-02-08T14:11:44.000000,-4.4444,95.0,150.0,61.93583,-150.98583
326,4257,2024-02-08T19:50:03.000000,-7.7778,90.0,1226.0,61.06383,-153.89643
327,4258,2024-02-08T20:14:59.000000,12.2222,67.0,95.0,38.37083,-122.76417
328,4259,2024-02-08T19:34:31.000000,6.6667,62.0,2975.0,37.17625,-117.78849
329,4262,2024-02-08T20:09:15.000000,-1.1111,92.0,6629.0,45.93343,-113.74202
330,4263,2024-02-08T20:06:15.000000,-3.3333,89.0,7282.0,46.02549,-114.05521
331,4266,2024-02-08T19:28:25.000000,1.6667,79.0,4570.0,45.82073,-113.95383
332,4268,2024-02-08T19:34:41.000000,-4.4444,77.0,8490.0,38.80181,-114.28058
333,4281,2024-02-08T19:46:14.000000,15.0,30.0,1200.0,38.66667,-78.37
334,4288,2024-02-08T20:04:14.000000,6.1111,85.0,1455.0,47.82861,-91.83694
335,4290,2024-02-08T19:35:59.000000,16.6667,22.0,2072.0,38.09992,-78.79192
336,4298,2024-02-08T20:15:44.000000,-6.6667,92.0,6607.0,45.35472,-117.70444
337,4299,2024-02-08T19:31:44.000000,0.0,84.0,5377.0,42.01821,-116.21299
338,4312,2024-02-08T14:07:04.000000,-11.1111,90.0,7570.0,37.4798,-105.93982
339,4315,2024-02-08T19:53:04.000000,1.1111,71.0,3800.0,46.73167,-112.01917
340,4317,2024-02-08T20:14:44.000000,-1.6667,80.0,6950.0,46.19322,-113.92258
341,4325,2024-02-08T19:57:54.000000,15.0,72.0,700.0,37.24861,-89.37861
342,4326,2024-02-08T20:23:14.000000,18.3333,47.0,2365.0,36.06738,-93.35609
343,4350,2024-02-08T19:29:14.000000,0.0,71.0,4770.0,44.59811,-119.30765
344,4351,2024-02-08T19:28:54.000000,-3.8889,94.0,5949.0,44.29694,-119.03694
345,4353,2024-02-08T19:28:44.000000,-2.2222,88.0,5120.0,44.66611,-118.92194
346,4356,2024-02-08T20:21:24.000000,2.2222,100.0,1657.0,44.01147,-96.32652
347,4365,2024-02-08T20:13:54.000000,4.4444,90.0,1609.0,47.94611,-91.495
348,4366,2024-02-08T20:12:54.000000,-2.7778,84.0,8530.0,39.93389,-110.86194
349,4367,2024-02-08T20:07:24.000000,16.6667,34.0,1509.0,31.5145,-99.65075
350,4369,2024-02-08T19:56:04.000000,4.4444,53.0,4420.0,42.57708,-121.89369
351,4372,2024-02-08T20:02:14.000000,6.6667,90.0,1948.0,37.81722,-121.77889
352,4373,2024-02-08T20:00:04.000000,-3.3333,95.0,6629.0,42.63139,-121.55972
353,4374,2024-02-08T20:07:54.000000,2.2222,64.0,4875.0,42.4075,-122.19139
354,4375,2023-10-12T13:57:14.000000,12.2222,100.0,1986.0,34.72986,-93.22614
355,4377,2024-02-08T19:45:04.000000,10.0,66.0,1100.0,37.78833,-121.73472
356,4381,2024-02-08T19:30:24.000000,-0.5556,92.0,6943.0,39.52502,-120.32884
357,4384,2024-02-08T20:19:04.000000,15.0,27.0,1920.0,35.38142,-84.12292
358,4386,2024-02-08T20:04:34.000000,3.8889,94.0,1368.0,48.12,-92.15889
359,4387,2024-02-08T19:45:34.000000,22.7778,74.0,5.0,21.68833,-157.9525
360,4388,2024-02-08T19:49:14.000000,0.5556,72.0,5976.0,39.56194,-120.04778
361,4390,2024-02-08T16:06:44.000000,11.1111,27.0,3480.0,38.06338,-102.3012
362,4391,2024-02-08T16:07:24.000000,11.6667,22.0,4135.0,38.0556,-103.68205
363,4392,2024-02-08T20:04:34.000000,1.6667,87.0,4350.0,48.56361,-118.61917
364,4393,2024-02-08T19:55:34.000000,2.2222,24.0,7630.0,39.35306,-105.26639
365,4394,2024-02-08T20:16:49.000000,10.5556,57.0,870.0,38.4925,-122.69944
366,4396,2024-02-08T20:12:44.000000,12.2222,49.0,180.0,38.44028,-122.70417
367,4398,2024-02-08T20:05:24.000000,11.6667,35.0,1322.0,35.15583,-84.59472
368,4399,2024-02-08T19:50:14.000000,2.2222,69.0,5610.0,39.37944,-119.83194
369,4402,2024-02-08T20:22:14.000000,4.4444,88.0,1590.0,47.48861,-91.98775
370,4403,2024-02-08T20:15:09.000000,12.7778,52.0,420.0,38.49028,-122.66139
371,4406,2024-02-08T19:48:54.000000,6.6667,49.0,5501.0,38.69044,-119.77497
372,4407,2024-02-08T20:05:44.000000,19.4444,76.0,500.0,33.005,-94.35778
373,4408,2024-02-08T19:57:54.000000,-6.1111,71.0,11078.0,38.25467,-106.56775
374,4409,2024-02-08T20:22:34.000000,-2.2222,52.0,8993.0,38.38917,-106.53083
375,4410,2024-02-08T20:06:04.000000,21.6667,71.0,230.0,30.73556,-95.63611
376,4411,2024-02-08T15:04:44.000000,15.0,86.0,200.0,33.37389,-94.04556
377,4412,2024-02-08T20:03:14.000000,23.8889,60.0,123.0,30.2362,-95.48305
378,4414,2024-02-08T19:57:04.000000,-6.1111,69.0,10420.0,38.90856,-106.60275
379,4415,2024-02-08T19:44:14.000000,18.8889,26.0,630.0,39.38583,-82.985
380,4418,2024-02-08T19:54:14.000000,-1.1111,78.0,6010.0,46.31472,-111.69667
381,4419,2024-02-08T19:54:04.000000,21.6667,34.0,1215.0,37.11228,-93.41292
382,4420,2024-02-08T20:03:54.000000,0.5556,75.0,4370.0,46.32917,-111.58806
383,4421,2024-02-08T19:41:24.000000,-5.0,85.0,8502.0,41.87677,-115.25817
384,4429,2024-02-08T20:03:54.000000,3.3333,41.0,8500.0,33.85111,-107.53917
385,4430,2024-02-08T20:08:14.000000,6.1111,32.0,6659.0,33.42361,-108.11
386,4435,2024-02-08T20:21:26.000000,4.4444,75.0,3416.0,43.38239,-115.97494
387,4440,2024-02-08T20:04:04.000000,1.6667,50.0,7650.0,35.00614,-106.31583
388,4441,2024-02-08T19:35:39.000000,5.0,57.0,6250.0,33.26478,-109.36783
389,4445,2024-02-08T20:05:54.000000,5.5556,40.0,6488.0,34.52056,-106.26167
390,4447,2024-02-08T20:05:54.000000,11.1111,17.0,5839.0,36.055,-104.32444
391,4456,2024-02-08T20:13:04.000000,9.4444,35.0,5600.0,33.22361,-108.24028
392,4462,2024-02-08T20:15:44.000000,13.3333,42.0,5811.0,40.24611,-120.64222
393,4463,2024-02-08T20:07:14.000000,3.8889,59.0,7046.0,33.82292,-108.94317
394,4469,2024-02-08T19:47:31.000000,-3.3333,77.0,8010.0,36.70117,-112.22689
395,4491,2024-02-08T20:05:44.000000,3.3333,42.0,8289.0,35.19417,-108.16306
396,4496,2024-02-08T20:16:24.000000,2.2222,46.0,8620.0,35.24278,-107.66528
397,4505,2024-02-08T20:22:35.000000,15.5556,71.0,653.0,36.97569,-90.99808
398,4506,2024-02-08T19:26:24.000000,8.3333,59.0,1540.0,39.35523,-122.65831
399,4509,2024-02-08T19:46:04.000000,9.4444,71.0,1857.0,34.72725,-120.06981
400,4516,2024-02-08T15:04:44.000000,2.7778,85.0,1430.0,48.12028,-90.83861
401,4519,2024-02-08T19:40:44.000000,9.4444,68.0,375.0,41.04783,-123.67128
402,4525,2024-02-08T20:07:24.000000,6.6667,53.0,281.0,41.70719,-70.56414
403,4530,1900-01-01T00:00:01.000000,12.2222,57.0,5340.0,44.38517,-120.04567
404,4532,2024-02-08T20:11:54.000000,18.3333,40.0,718.0,38.13583,-86.64111
405,4535,2024-02-08T19:58:44.000000,18.8889,18.0,2352.0,35.70806,-99.90472
406,4536,2024-02-08T20:10:04.000000,16.1111,44.0,729.0,38.7025,-86.72724
407,4537,2024-02-08T19:32:44.000000,11.6667,40.0,1374.0,34.46043,-85.59725
408,4543,2023-09-13T19:13:44.000000,18.8889,43.0,3621.0,47.64595,-113.7585
409,4548,2024-02-08T19:27:44.000000,0.5556,92.0,7577.0,38.47,-119.50578
410,4549,2024-02-08T20:16:59.000000,11.6667,54.0,1110.0,38.42167,-122.59917
411,4550,2024-02-08T19:25:04.000000,-3.8889,92.0,9867.0,38.39739,-119.52522
412,4551,2024-02-08T20:08:14.000000,6.6667,54.0,5839.0,33.71494,-108.77714
413,4563,2024-02-08T20:02:44.000000,13.3333,41.0,873.0,33.36528,-84.85972
414,4565,2024-02-08T20:02:54.000000,14.4444,33.0,616.0,33.77972,-82.81361
415,4566,2024-02-08T20:02:24.000000,13.8889,33.0,951.0,33.83333,-84.74
416,4567,2024-02-08T20:03:04.000000,15.5556,34.0,440.0,33.05056,-83.71639
417,4569,2024-02-08T20:02:04.000000,13.3333,33.0,765.0,34.76639,-84.75889
418,4571,2024-02-08T20:03:14.000000,16.6667,28.0,311.0,32.98611,-82.38222
419,4574,2024-02-08T19:26:21.000000,1.6667,77.0,4445.0,42.89838,-112.60285
420,4575,2024-02-08T19:53:31.000000,-4.4444,95.0,6585.0,37.38617,-113.50228
421,4578,2024-02-08T19:57:54.000000,-4.4444,59.0,10430.0,37.79306,-106.77861
422,4579,2024-02-08T20:16:04.000000,13.3333,34.0,49.0,38.94583,-75.93556
423,4582,2024-02-08T20:03:24.000000,16.1111,30.0,395.0,33.01028,-83.20722
424,4583,2024-02-08T20:13:15.000000,6.6667,87.0,740.0,45.36794,-122.33097
425,4585,2024-02-08T20:16:39.000000,10.5556,60.0,708.0,38.47209,-122.62358
426,4586,2024-02-08T20:02:34.000000,13.3333,36.0,785.0,33.88889,-83.41833
427,4587,2024-02-08T20:02:14.000000,12.2222,34.0,1270.0,34.37639,-84.06
428,4591,2024-02-08T20:09:24.000000,-4.4444,96.0,6500.0,48.87658,-114.50935
429,4602,2024-02-08T20:20:34.000000,10.5556,70.0,1267.0,34.69897,-120.102
430,4614,2024-02-08T20:16:44.000000,4.4444,58.0,3910.0,41.29974,-122.82553
431,4616,2024-02-08T19:58:38.000000,-0.5556,47.0,8651.0,37.02083,-106.20111
432,4618,2024-02-08T20:03:54.000000,8.8889,46.0,6900.0,40.72806,-115.24556
433,4622,2024-02-08T19:44:34.000000,18.8889,20.0,1068.0,38.695,-83.19694
434,4629,2024-02-08T20:10:05.000000,22.2222,43.0,125.0,30.97524,-82.39638
435,4635,2024-02-08T20:10:35.000000,13.8889,42.0,1176.0,44.47179,-84.5707
436,4639,2024-02-08T19:33:05.000000,7.2222,76.0,303.0,47.95528,-124.38497
437,4640,2024-02-08T19:34:54.000000,15.0,34.0,805.0,33.89347,-85.52789
438,4644,2024-02-08T19:56:14.000000,3.3333,72.0,3150.0,48.53778,-118.69361
439,4646,2024-02-08T20:08:44.000000,-7.2222,90.0,6848.0,44.12605,-103.84389
440,4668,2023-10-18T16:23:34.000000,9.4444,72.0,3222.0,48.93442,-115.2517
441,4669,2024-02-08T20:02:24.000000,21.1111,72.0,127.0,31.1772,-94.38386
442,4672,2024-02-08T19:46:55.000000,-3.8889,89.0,9230.0,37.11989,-106.819
443,4676,2024-02-08T19:58:44.000000,1.6667,56.0,7460.0,37.22694,-107.30528
444,4677,2024-02-08T19:55:24.000000,-6.6667,88.0,10341.0,37.49611,-107.72944
445,4680,2024-02-08T20:03:14.000000,14.4444,21.0,4058.0,34.82861,-102.80944
446,4682,2024-02-08T20:06:34.000000,-2.7778,93.0,5813.0,43.75694,-121.71028
447,4684,2024-02-08T19:52:24.000000,18.8889,19.0,2375.0,35.44647,-100.19831
448,4685,2024-02-08T19:54:44.000000,-1.1111,42.0,10200.0,39.41083,-105.74972
449,4686,2024-02-08T19:32:54.000000,17.7778,27.0,820.0,39.60928,-81.16714
450,4695,2024-02-08T20:22:54.000000,4.4444,24.0,7982.0,39.37944,-105.33833
451,4696,2024-02-08T19:56:04.000000,6.1111,46.0,2106.0,46.081,-120.54363
452,4698,2024-02-08T19:29:24.000000,-2.7778,91.0,5052.0,46.22698,-121.13756
453,4702,2024-02-08T20:19:54.000000,0.5556,77.0,4735.0,43.83508,-121.08339
454,4703,2024-02-08T05:24:54.000000,-1.6667,99.0,4650.0,43.92522,-121.34314
455,4704,2024-02-08T20:14:14.000000,-5.5556,91.0,8334.0,44.1067,-107.22433
456,4705,2024-02-08T19:25:34.000000,11.6667,33.0,369.0,39.60738,-76.15983
457,4707,2024-02-08T19:47:04.000000,-3.3333,87.0,8101.0,44.30793,-106.98246
458,4712,2024-02-08T20:03:24.000000,17.7778,23.0,1900.0,32.51342,-99.6307
459,4713,2024-02-08T20:03:44.000000,20.0,17.0,1833.0,34.11754,-100.34458
460,4716,2024-02-08T20:03:54.000000,18.8889,40.0,792.0,32.44694,-97.81694
461,4719,2024-02-08T19:58:34.000000,-2.7778,94.0,1582.0,48.52806,-98.62361
462,4720,2024-02-08T19:56:24.000000,10.5556,21.0,5257.0,39.82425,-104.85572
463,4722,2024-02-08T20:08:34.000000,0.0,28.0,10656.0,39.30694,-105.54278
464,4723,2024-02-08T19:46:14.000000,20.5556,15.0,1905.0,33.2325,-100.56778
465,4727,2024-02-08T19:58:24.000000,-1.6667,84.0,1975.0,48.48722,-104.47583
466,4729,2024-02-08T19:47:14.000000,21.1111,24.0,797.0,38.24031,-94.66756
467,4730,2024-02-08T19:41:55.000000,3.8889,78.0,1710.0,43.25861,-98.75917
468,4732,2024-02-08T19:43:14.000000,11.1111,72.0,1218.0,32.92433,-118.51211
469,4733,2024-02-08T20:05:04.000000,18.8889,24.0,925.0,32.86722,-98.56167
470,4734,2024-02-08T19:58:04.000000,-1.6667,35.0,9515.0,39.04139,-106.00361
471,4735,2024-02-08T19:47:24.000000,-2.2222,91.0,1835.0,46.68139,-100.23833
472,4736,2024-02-08T19:59:04.000000,17.2222,34.0,1768.0,38.144,-98.47842
473,4737,2024-02-08T20:07:44.000000,20.0,39.0,520.0,32.60917,-96.99306
474,4738,2024-02-08T20:07:54.000000,18.3333,19.0,2561.0,34.41056,-101.04917
475,4739,2024-02-08T19:51:04.000000,17.7778,18.0,2449.0,32.769,-101.43439
476,4740,2024-02-08T19:59:14.000000,0.0,100.0,2010.0,45.80389,-97.45083
477,4741,2024-02-08T19:46:04.000000,-4.4444,88.0,1440.0,48.61528,-100.72917
478,4743,2024-02-08T19:57:14.000000,-3.8889,100.0,2270.0,48.64806,-102.40639
479,4744,2024-02-08T20:05:24.000000,20.0,24.0,1335.0,33.41361,-99.40056
480,4746,2024-02-08T19:43:04.000000,14.4444,62.0,93.0,32.92586,-118.54239
481,4747,2024-02-08T20:15:25.000000,-1.1111,97.0,2030.0,45.87778,-99.41083
482,4748,2024-02-08T20:10:34.000000,16.6667,43.0,1312.0,31.92417,-98.59722
483,4749,2024-02-08T19:34:34.000000,-0.5556,95.0,1520.0,47.26667,-98.86667
484,4750,2024-02-08T19:58:45.000000,8.3333,47.0,3900.0,41.76111,-102.43778
485,4751,2023-12-21T19:41:04.000000,6.1111,69.0,1876.0,44.24111,-98.77
486,4752,2024-02-08T20:14:05.000000,2.7778,72.0,2927.0,42.48389,-100.52306
487,4753,2024-02-08T19:56:54.000000,-2.7778,91.0,2134.0,48.96806,-104.00222
488,4754,2024-02-08T19:56:14.000000,14.4444,38.0,1747.0,39.66522,-99.19536
489,4761,2024-02-08T19:38:24.000000,24.4444,56.0,100.0,30.54472,-94.34611
490,4762,2024-02-08T19:25:04.000000,8.8889,23.0,6733.0,40.01806,-105.36139
491,4764,2024-02-08T19:57:34.000000,7.7778,18.0,7067.0,39.41908,-105.08406
492,4768,2024-02-08T19:31:24.000000,1.6667,73.0,7311.0,40.27626,-110.56226
493,4771,2024-02-08T19:48:44.000000,-3.3333,98.0,8250.0,39.54525,-109.90813
494,4774,2023-10-12T13:55:44.000000,3.3333,89.0,6315.0,45.88103,-110.88837
495,4776,2024-02-08T19:32:34.000000,-4.4444,89.0,9000.0,38.37719,-115.50619
496,4777,2024-02-08T19:31:34.000000,6.1111,56.0,4928.0,40.28477,-109.86183
497,4782,2024-02-08T18:24:14.000000,-1.1111,40.0,9380.0,39.84444,-105.51722
498,4783,2024-02-08T19:42:54.000000,11.6667,0.0,1112.0,32.83789,-118.43761
499,4784,2024-02-08T19:43:24.000000,12.7778,65.0,926.0,32.83364,-118.38086
500,4793,2024-02-08T20:12:04.000000,11.1111,75.0,791.0,44.05608,-89.29219
501,4797,2024-02-08T20:16:54.000000,14.4444,35.0,321.0,33.54586,-80.84114
502,4802,2024-02-08T19:43:24.000000,15.5556,32.0,93.0,34.18583,-79.33622
503,4808,2024-02-08T20:19:34.000000,15.0,28.0,297.0,34.08144,-81.1314
504,4810,2024-02-08T19:42:24.000000,16.6667,31.0,8.0,33.9368,-79.08485
505,4811,2024-02-08T20:07:14.000000,17.2222,28.0,99.0,32.92378,-80.63067
506,4820,2024-02-08T15:45:14.000000,2.7778,82.0,4066.0,40.78858,-103.26281
507,4824,2024-02-08T19:27:24.000000,-4.4444,56.0,10201.0,39.89056,-106.03667
508,4825,2024-02-08T19:58:24.000000,2.7778,24.0,8081.0,39.64,-105.46472
509,4826,2024-02-08T19:31:19.000000,11.1111,44.0,20.0,39.46499,-74.44908
510,4829,2024-02-08T16:06:54.000000,3.8889,38.0,6238.0,39.08597,-104.21889
511,4830,2024-02-08T15:45:34.000000,7.2222,71.0,3640.0,39.62594,-102.12239
512,4834,2024-02-08T19:57:24.000000,-2.7778,74.0,8500.0,40.27028,-105.8375
513,4836,2024-02-08T20:17:46.000000,3.8889,44.0,4575.0,44.72283,-114.99636
514,4837,2024-02-08T20:03:44.000000,19.4444,41.0,201.0,32.09417,-82.88194
515,4838,2024-02-08T20:04:04.000000,20.5556,38.0,15.0,31.78417,-81.43861
516,4840,2024-02-08T19:38:29.000000,20.5556,42.0,195.0,31.71361,-82.38778
517,4841,2024-02-08T20:15:54.000000,13.8889,30.0,225.0,34.72237,-82.097
518,4842,2024-02-08T20:04:34.000000,20.0,46.0,13.0,31.25694,-81.61056
519,4843,2024-02-08T15:04:44.000000,12.2222,55.0,160.0,31.21417,-84.23611
520,4844,2024-02-08T20:17:34.000000,13.3333,30.0,1243.0,35.02912,-82.69328
521,4848,2024-02-08T20:22:22.000000,1.6667,78.0,6476.0,44.76553,-116.82986
522,4853,2024-02-08T19:37:24.000000,19.4444,65.0,2733.0,21.115,-156.9475
523,4854,2024-02-08T20:07:04.000000,4.4444,97.0,1340.0,47.77944,-93.64611
524,4857,2024-02-08T15:04:54.000000,12.7778,58.0,136.0,31.24667,-82.40139
525,4858,2023-09-05T14:49:14.000000,8.8889,80.0,3640.0,47.24905,-120.98708
526,4859,2024-02-08T20:17:16.000000,-5.0,93.0,7585.0,42.17356,-114.20456
527,4860,2024-02-08T19:48:24.000000,17.7778,44.0,456.0,32.11056,-84.18417
528,4865,2024-02-08T19:46:34.000000,2.7778,29.0,8094.0,38.97861,-105.35444
529,4867,2024-02-08T18:24:04.000000,0.0,42.0,7892.0,40.36636,-105.56278
530,4868,2024-02-08T20:03:54.000000,18.8889,34.0,198.0,32.39139,-82.03722
531,4869,2024-02-08T20:07:24.000000,6.6667,93.0,1295.0,46.96098,-93.59841
532,4871,2024-02-08T20:05:04.000000,17.7778,45.0,322.0,32.16806,-83.97472
533,4875,2024-02-08T19:57:14.000000,7.2222,30.0,6160.0,40.57083,-105.22694
534,4903,2024-02-08T20:08:54.000000,7.7778,79.0,1330.0,46.84361,-92.46167
535,4906,2024-02-08T20:08:34.000000,2.7778,93.0,2240.0,47.87631,-118.09608
536,4917,2024-02-08T19:54:24.000000,4.4444,24.0,8683.0,39.25472,-105.13194
537,4920,2024-02-08T20:05:04.000000,-6.6667,89.0,8232.0,46.83528,-110.7175
538,4923,2024-02-08T19:57:55.000000,2.7778,62.0,5060.0,46.53444,-110.88528
539,4926,2024-02-08T20:06:24.000000,7.2222,88.0,3200.0,34.91981,-120.18122
540,4927,2023-09-27T19:19:44.000000,16.6667,46.0,6099.0,40.44527,-121.1041
541,4928,2024-02-08T20:08:34.000000,-1.1111,78.0,5635.0,46.73692,-110.8512
542,4931,2024-02-08T20:04:24.000000,4.4444,92.0,1990.0,47.61972,-91.3775
543,4932,2024-02-08T20:12:24.000000,7.2222,67.0,1259.0,46.28936,-87.47319
544,4936,2024-02-08T19:44:15.000000,0.5556,37.0,8279.0,37.72674,-105.51077
545,4938,2024-02-08T20:01:24.000000,15.0,39.0,906.0,42.81733,-83.67944
546,4940,2024-02-08T20:14:24.000000,2.7778,70.0,3945.0,44.04944,-121.40028
547,4941,2024-02-08T19:51:14.000000,18.3333,26.0,730.0,39.29158,-82.39231
548,4942,2024-02-08T20:03:45.000000,-0.5556,76.0,6830.0,44.0075,-111.03556
549,4947,2024-02-08T19:50:39.000000,14.4444,36.0,476.0,33.20833,-83.71361
550,4953,2024-02-08T20:00:05.000000,-0.5556,100.0,3450.0,45.72083,-122.03722
551,4954,2024-02-08T19:25:54.000000,12.7778,33.0,628.0,43.11286,-78.40431
552,4955,2024-02-08T20:01:14.000000,16.1111,39.0,783.0,44.12917,-84.12278
553,4957,2024-02-08T20:01:45.000000,2.7778,96.0,2000.0,46.34278,-123.08333
554,4958,2024-02-08T20:09:05.000000,8.8889,81.0,262.0,46.61,-122.90833
555,4959,2024-02-08T20:07:24.000000,-1.1111,66.0,5172.0,43.84119,-118.95203
556,4960,2024-02-08T20:09:25.000000,3.8889,99.0,1150.0,45.72306,-122.34528
557,4962,2024-02-08T20:00:15.000000,3.3333,100.0,1768.0,46.89222,-123.41694
558,4964,2024-02-08T19:40:34.000000,-1.6667,84.0,7820.0,37.29722,-108.41278
559,4967,2024-02-08T20:11:15.000000,3.3333,100.0,2100.0,46.52389,-122.19
560,4968,2024-02-08T18:23:44.000000,2.2222,96.0,6585.0,38.92367,-120.40412
561,4970,2024-02-08T19:28:24.000000,2.7778,68.0,2840.0,43.31834,-101.14533
562,4973,2024-02-08T19:30:14.000000,0.5556,80.0,7126.0,37.19944,-108.48917
563,4974,2024-02-08T20:01:55.000000,1.1111,100.0,2500.0,46.31222,-122.38556
564,4975,2024-02-08T19:35:14.000000,-0.5556,61.0,5320.0,43.92139,-119.59639
565,4976,2024-02-08T20:11:25.000000,1.6667,100.0,2425.0,46.50222,-123.38444
566,4983,2024-02-08T20:20:34.000000,26.1111,51.0,12.0,20.79492,-156.4668
567,4984,2024-02-08T20:07:34.000000,20.0,59.0,399.0,33.62685,-95.09054
568,4985,2024-02-08T20:06:14.000000,20.0,73.0,353.0,32.13669,-94.84736
569,4988,2024-02-08T20:05:54.000000,23.8889,56.0,118.0,30.63306,-93.82861
570,4990,2024-02-08T20:17:54.000000,0.5556,92.0,4651.0,38.4819,-120.31582
571,4994,2024-02-08T20:06:44.000000,19.4444,74.0,295.0,32.70111,-94.94472
572,4995,2024-02-08T20:04:24.000000,22.2222,65.0,264.0,30.73694,-94.4325
573,4996,2024-02-08T20:00:14.000000,9.4444,56.0,3677.0,41.27681,-121.98057
574,5000,2024-02-08T20:05:14.000000,20.0,75.0,380.0,31.7425,-95.57167
575,5001,2024-02-08T20:09:44.000000,1.6667,80.0,5240.0,39.06971,-120.41989
576,5003,2024-02-08T20:00:14.000000,-0.5556,89.0,7540.0,36.72417,-118.9425
577,5004,2024-02-08T19:50:04.000000,0.0,61.0,7200.0,36.26417,-115.60611
578,5007,2024-02-08T20:13:55.000000,12.2222,44.0,15.0,36.34686,-76.27808
579,5010,2024-02-08T20:17:05.000000,13.3333,39.0,42.0,36.01766,-76.89126
580,5012,2024-02-08T20:04:24.000000,6.1111,94.0,1730.0,36.49139,-118.82528
581,5014,2024-02-08T20:00:24.000000,3.3333,72.0,4720.0,36.78778,-118.65611
582,5016,2024-02-08T19:59:44.000000,-0.5556,81.0,5600.0,36.03056,-115.51667
583,5017,2024-02-08T18:24:34.000000,5.0,68.0,5240.0,36.445,-118.70333
584,5018,2024-02-08T19:25:54.000000,3.8889,80.0,2400.0,48.02234,-123.9583
585,5023,2024-02-08T19:41:34.000000,-3.3333,93.0,6043.0,47.21492,-114.0287
586,5027,2024-02-08T20:08:24.000000,8.8889,79.0,1012.0,45.89,-93.26972
587,5028,2024-02-08T05:24:54.000000,3.3333,89.0,3734.0,42.92298,-103.79293
588,5032,2024-02-08T20:07:54.000000,6.1111,100.0,1150.0,45.95139,-94.34444
589,5035,2024-02-08T19:31:44.000000,1.1111,100.0,3068.0,47.53639,-114.09889
590,5038,2024-02-08T20:06:11.000000,-1.1111,68.0,5710.0,44.03389,-120.40728
591,5039,2024-02-08T20:15:54.000000,10.5556,66.0,920.0,45.97171,-92.6176
592,5043,2024-02-08T19:30:44.000000,1.1111,81.0,3839.0,47.01361,-113.33306
593,5045,2024-02-08T20:08:14.000000,8.8889,74.0,1070.0,46.42028,-92.80083
594,5046,2024-02-08T19:30:44.000000,12.2222,63.0,800.0,43.57056,-88.60861
595,5047,2024-02-08T20:16:45.000000,12.2222,29.0,2560.0,35.81658,-81.93722
596,5048,2024-02-08T19:45:55.000000,15.0,21.0,3634.0,36.05283,-82.37907
597,5051,2024-02-08T20:21:24.000000,-2.7778,78.0,1850.0,64.63268,-159.90213
598,5053,2024-02-08T19:36:34.000000,7.2222,85.0,62.0,47.82306,-122.88306
599,5055,2024-02-08T19:59:44.000000,1.1111,89.0,3314.0,47.07133,-114.40139
600,5056,2024-02-08T20:16:45.000000,15.0,26.0,580.0,36.38549,-79.29189
601,5057,2024-02-08T19:59:34.000000,0.5556,95.0,4569.0,47.26833,-114.91694
602,5058,2024-02-08T20:01:44.000000,1.6667,93.0,3412.0,46.82073,-114.10089
603,5059,2024-02-08T20:12:24.000000,3.8889,74.0,4130.0,47.17597,-113.44439
604,5061,2024-02-08T20:02:44.000000,3.3333,92.0,2426.0,47.57591,-115.28439
605,5063,2024-02-08T20:09:04.000000,-0.5556,48.0,8292.0,37.75833,-106.38222
606,5065,2024-02-08T20:12:34.000000,5.5556,81.0,2400.0,47.93886,-123.06919
607,5066,2024-02-08T19:26:24.000000,1.6667,92.0,2481.0,47.46622,-114.87961
608,5069,2024-02-08T20:02:44.000000,21.1111,71.0,434.0,31.395,-95.13889
609,5070,2024-02-08T19:59:24.000000,-7.7778,95.0,7897.0,47.04136,-113.98631
610,5072,2024-02-08T19:36:24.000000,3.3333,83.0,2408.0,47.5491,-123.21759
