dataId,pointId,timestamp,temperature,humidity,altitude
1198,6059,2024-02-08T19:48:49.000000,12.2222,64.0,3.0
1199,6061,2024-02-08T20:09:14.000000,0.5556,96.0,5543.0
1200,6062,2024-02-08T20:01:04.000000,6.6667,75.0,1560.0
1201,6063,2024-02-08T19:03:04.000000,1.6667,89.0,4804.0
1202,6064,2024-02-08T20:02:14.000000,10.5556,55.0,1770.0
1203,6067,2024-02-08T20:00:34.000000,2.7778,93.0,5179.0
1204,6068,2024-02-08T20:03:34.000000,9.4444,66.0,910.0
1205,6069,2024-02-08T19:53:54.000000,16.6667,23.0,1445.0
1206,6070,2024-02-08T20:06:54.000000,10.5556,72.0,900.0
1207,6072,2024-02-08T20:06:44.000000,2.2222,60.0,4560.0
1208,6074,2024-02-08T20:11:04.000000,2.7778,93.0,5064.0
1209,6075,2024-02-08T20:13:24.000000,13.8889,58.0,37.0
1210,6076,2024-02-08T20:17:24.000000,13.3333,51.0,5.0
1211,6079,2024-02-08T19:26:54.000000,16.6667,42.0,509.0
1212,6080,2024-02-08T20:22:34.000000,8.3333,63.0,2455.0
1213,6082,2024-02-08T20:09:15.000000,7.7778,87.0,213.0
1214,6083,2024-02-08T14:09:04.000000,5.0,73.0,70.0
1215,6084,2024-02-08T19:55:04.000000,14.4444,29.0,820.0
1216,6085,2024-02-08T20:18:44.000000,10.0,75.0,1075.0
1217,6086,2024-02-08T20:19:04.000000,7.2222,69.0,2066.0
1218,6087,2024-02-08T19:29:19.000000,13.8889,33.0,435.0
1219,6089,2024-02-08T20:03:34.000000,1.6667,78.0,4489.0
1220,6091,2024-02-08T20:18:34.000000,11.6667,65.0,644.0
1221,6092,2024-02-08T20:18:54.000000,12.2222,71.0,1230.0
1222,6095,2024-02-08T19:26:44.000000,3.3333,61.0,4390.0
1223,6096,2024-02-08T20:20:39.000000,3.8889,90.0,3477.0
1224,6097,2024-02-08T19:57:14.000000,5.5556,63.0,3044.0
1225,6098,2024-02-08T20:03:45.000000,5.5556,54.0,6340.0
1226,6099,2024-02-08T19:47:34.000000,20.5556,60.0,11.0
1227,6100,2024-02-08T19:53:34.000000,12.2222,39.0,3352.0
1228,6101,2024-02-08T20:03:05.000000,10.5556,46.0,4560.0
1229,6102,2024-02-08T20:02:55.000000,11.6667,41.0,4097.0
1230,6103,2024-02-08T19:26:34.000000,6.6667,47.0,3882.0
1231,6106,2024-02-08T19:46:54.000000,19.4444,48.0,275.0
1232,6108,2024-02-08T20:05:34.000000,20.5556,59.0,447.0
1233,6110,2024-02-08T19:36:09.000000,19.4444,56.0,316.0
1234,6111,2024-02-08T20:11:05.000000,3.8889,90.0,2739.0
1235,6115,2024-02-08T16:11:21.000000,11.6667,67.0,1260.0
1236,6118,2024-02-08T20:14:35.000000,5.0,93.0,2268.0
1237,6120,2024-02-08T19:50:04.000000,6.6667,59.0,2865.0
1238,6122,2024-02-08T19:42:34.000000,15.5556,27.0,865.0
1239,6125,2024-02-08T19:43:44.000000,7.7778,77.0,1287.0
1240,6128,2024-02-08T20:14:45.000000,6.1111,89.0,2130.0
1241,6129,2024-02-08T15:26:14.000000,9.4444,60.0,372.0
1242,6131,2024-02-08T19:35:14.000000,25.0,63.0,524.0
1243,6132,2024-02-08T19:34:54.000000,21.1111,62.0,2068.0
1244,6133,2024-02-08T15:25:44.000000,10.5556,45.0,663.0
1245,6139,2024-02-08T15:25:24.000000,8.8889,51.0,1104.0
1246,6140,2024-02-08T20:20:04.000000,4.4444,97.0,920.0
1247,6141,2024-02-08T19:27:34.000000,0.0,81.0,5386.0
1248,6143,2024-02-08T19:53:45.000000,5.0,89.0,1565.0
1249,6145,2024-02-08T19:51:45.000000,3.3333,100.0,878.0
1250,6147,2024-02-08T19:49:34.000000,9.4444,85.0,845.0
1251,6148,2024-02-08T19:45:14.000000,6.1111,78.0,1000.0
1252,6149,2024-02-08T20:12:44.000000,7.7778,96.0,11.0
1253,6150,2024-02-08T20:12:34.000000,3.3333,99.0,2257.0
1254,6151,2024-02-08T20:06:25.000000,7.2222,60.0,4137.0
1255,6153,2024-02-08T20:18:54.000000,20.5556,48.0,193.0
1256,6155,2024-02-08T19:53:55.000000,4.4444,99.0,1935.0
1257,6156,2024-02-08T20:15:04.000000,17.7778,41.0,545.0
1258,6160,2024-02-08T19:31:44.000000,16.6667,43.0,898.0
1259,6161,2024-02-08T18:24:25.000000,5.5556,96.0,1550.0
1260,6163,2024-02-08T20:10:34.000000,9.4444,56.0,1605.0
1261,6166,2024-02-08T20:07:44.000000,2.2222,97.0,4415.0
1262,6167,2024-02-08T20:14:14.000000,8.3333,90.0,1483.0
1263,6168,2024-02-08T19:27:54.000000,6.6667,78.0,2345.0
1264,6169,2024-02-08T19:54:24.000000,9.4444,57.0,1722.0
1265,6170,2024-02-08T20:08:24.000000,5.0,89.0,1220.0
1266,6171,2024-02-08T20:10:55.000000,15.0,28.0,676.0
1267,6173,2024-02-08T19:57:44.000000,15.5556,11.0,3400.0
1268,6174,2024-02-08T19:54:14.000000,1.1111,95.0,3939.0
1269,6176,2024-02-08T19:54:54.000000,9.4444,79.0,1987.0
1270,6177,2024-02-08T19:56:29.000000,8.8889,46.0,3246.0
1271,6178,2024-02-08T19:55:14.000000,14.4444,34.0,2700.0
1272,6179,2024-02-08T19:55:29.000000,0.5556,100.0,4238.0
1273,6180,2024-02-08T19:46:44.000000,15.0,27.0,1056.0
1274,6182,2024-02-08T20:01:25.000000,14.4444,26.0,2580.0
1275,6183,2024-02-08T20:11:15.000000,17.2222,22.0,800.0
1276,6184,2024-02-08T20:14:04.000000,6.6667,66.0,2588.0
1277,6185,2024-02-08T19:36:24.000000,22.2222,67.0,947.0
1278,6186,2024-02-08T19:57:34.000000,23.8889,44.0,129.0
1279,6187,2024-02-08T19:36:14.000000,19.4444,78.0,2400.0
1280,6188,2024-02-08T19:48:04.000000,21.6667,50.0,85.0
1281,6189,2024-02-08T19:57:44.000000,22.2222,52.0,74.0
1282,6191,2024-02-08T19:35:05.000000,3.3333,98.0,2955.0
1283,6193,2024-02-08T20:21:55.000000,8.3333,86.0,1753.0
1284,6194,2024-02-08T19:35:15.000000,0.0,100.0,3294.0
1285,6196,2024-02-08T20:11:05.000000,4.4444,85.0,1913.0
1286,6198,2024-02-08T20:23:14.000000,11.1111,67.0,1397.0
1287,6199,2024-02-08T19:51:44.000000,14.4444,34.0,50.0
1288,6200,2024-02-08T20:10:04.000000,15.5556,50.0,531.0
1289,6202,2024-02-08T19:54:04.000000,10.0,59.0,456.0
1290,6206,2024-02-08T20:00:14.000000,3.3333,62.0,6653.0
1291,6207,2024-02-08T20:22:44.000000,4.4444,55.0,4080.0
1292,6209,2024-02-08T19:54:04.000000,7.7778,44.0,6262.0
1293,6211,2024-02-08T19:33:14.000000,18.8889,31.0,927.0
1294,6212,2024-02-08T20:10:04.000000,0.0,100.0,3701.0
1295,6218,2024-02-08T20:09:24.000000,-1.6667,88.0,5618.0
1296,6222,2024-02-08T19:56:34.000000,23.8889,41.0,131.0
1297,6225,2024-02-08T15:04:44.000000,14.4444,67.0,175.0
1298,6226,2024-02-08T20:01:04.000000,0.0,100.0,4906.0
1299,6230,2024-02-08T16:20:04.000000,5.5556,32.0,6158.0
1300,6231,2024-02-08T20:05:34.000000,14.4444,23.0,1657.0
1301,6232,2024-02-08T20:05:24.000000,14.4444,35.0,1163.0
1302,6233,2024-02-08T20:05:44.000000,15.0,24.0,1240.0
1303,6236,2024-02-08T19:32:34.000000,13.8889,25.0,2384.0
1304,6238,2024-02-08T19:35:54.000000,-1.6667,89.0,6851.0
1305,6239,2024-02-08T20:22:54.000000,-3.8889,75.0,7889.0
1306,6240,2024-02-08T20:19:14.000000,-1.1111,85.0,5400.0
1307,6246,2024-02-08T20:07:34.000000,17.7778,24.0,920.0
1308,6248,2024-02-08T19:57:44.000000,-3.3333,69.0,8941.0
1309,6250,2024-02-08T19:48:54.000000,16.6667,33.0,230.0
1310,6251,2024-02-08T19:52:04.000000,-4.4444,65.0,9078.0
1311,6252,2024-02-08T19:27:34.000000,-2.2222,51.0,8530.0
1312,6253,2024-02-08T20:20:14.000000,-3.8889,91.0,8100.0
1313,6255,2024-02-08T19:34:54.000000,-1.1111,80.0,6900.0
1314,6256,2024-02-08T20:05:04.000000,1.1111,65.0,5199.0
1315,6257,2024-02-08T19:56:44.000000,-3.8889,88.0,8416.0
1316,6260,2024-02-08T19:51:54.000000,-2.7778,71.0,9750.0
1317,6261,2024-02-08T20:06:44.000000,6.1111,93.0,1220.0
1318,6263,2024-02-08T19:48:04.000000,5.5556,77.0,3176.0
1319,6264,2024-02-08T19:45:24.000000,3.8889,57.0,6391.0
1320,6269,2024-02-08T19:30:54.000000,0.0,80.0,3572.0
1321,6277,2024-02-08T20:05:14.000000,13.3333,71.0,489.0
1322,6279,2024-02-08T20:21:50.000000,-1.1111,100.0,3687.0
1323,6283,2024-02-08T20:12:14.000000,2.7778,86.0,4091.0
1324,6285,2024-02-08T20:23:04.000000,8.3333,41.0,7032.0
1325,6286,2024-02-08T20:07:34.000000,20.5556,74.0,145.0
1326,6287,2024-02-08T20:00:44.000000,20.0,79.0,229.0
1327,6288,2024-02-08T19:33:54.000000,7.7778,46.0,5885.0
1328,6293,2024-02-08T20:13:14.000000,21.1111,25.0,760.0
1329,6294,2024-02-08T19:40:45.000000,14.4444,20.0,4210.0
1330,6296,2024-02-08T19:47:04.000000,15.0,33.0,123.0
1331,6297,2024-02-08T19:33:04.000000,10.5556,39.0,3858.0
1332,6299,2024-02-08T19:36:15.000000,14.4444,13.0,5431.0
1333,6300,2024-02-08T19:40:54.000000,13.8889,29.0,4291.0
1334,6302,2024-02-08T19:26:15.000000,7.2222,47.0,5885.0
1335,6303,2024-02-08T20:13:34.000000,20.5556,29.0,840.0
1336,6304,2024-02-08T19:37:25.000000,14.4444,24.0,3697.0
1337,6305,2024-02-08T19:37:35.000000,11.1111,30.0,4886.0
1338,6307,2024-02-08T20:15:34.000000,16.1111,29.0,317.0
1339,6309,2024-02-08T19:28:04.000000,20.0,34.0,945.0
1340,6310,2024-02-08T19:45:15.000000,14.4444,35.0,400.0
1341,6311,2024-02-08T19:59:15.000000,17.7778,56.0,2392.0
1342,6312,2024-02-08T20:20:54.000000,1.1111,70.0,3080.0
1343,6313,2024-02-07T11:58:14.000000,3.3333,94.0,4203.0
1344,6316,2024-02-08T19:36:44.000000,5.5556,85.0,2085.0
1345,6318,2024-02-08T20:01:54.000000,3.8889,74.0,3355.0
1346,6319,2024-02-08T18:59:24.000000,0.0,100.0,4267.0
1347,6321,2024-02-08T20:09:04.000000,11.1111,78.0,703.0
1348,6323,2024-02-08T20:15:14.000000,6.6667,64.0,2682.0
1349,6326,2024-02-08T20:18:44.000000,14.4444,36.0,12.0
1350,6329,2024-02-08T20:09:04.000000,7.2222,72.0,2200.0
1351,6330,2024-02-08T20:08:44.000000,1.1111,52.0,8182.0
1352,6332,2024-02-08T20:20:05.000000,0.5556,69.0,6960.0
1353,6333,2024-02-08T19:58:04.000000,6.1111,40.0,424.0
1354,6334,2024-02-08T20:08:54.000000,4.4444,95.0,2945.0
1355,6339,2024-02-08T19:44:04.000000,9.4444,85.0,1170.0
1356,6340,2024-02-04T06:23:24.000000,12.2222,90.0,277.0
1357,6341,2024-02-08T20:11:54.000000,10.5556,54.0,1951.0
1358,6342,2023-10-26T17:28:24.000000,-3.8889,96.0,5262.0
1359,6344,2024-02-08T20:02:14.000000,2.2222,80.0,4923.0
1360,6345,2024-02-08T20:00:34.000000,8.3333,71.0,2044.0
1361,6346,2024-02-08T19:53:14.000000,6.6667,77.0,30.0
1362,6351,2024-02-08T20:00:34.000000,17.7778,55.0,550.0
1363,6352,2024-02-08T20:13:14.000000,-1.1111,58.0,5071.0
1364,6355,2024-02-08T20:00:44.000000,20.0,60.0,277.0
1365,6356,2024-02-08T19:31:49.000000,18.8889,57.0,515.0
1366,6357,2024-02-08T20:00:24.000000,20.0,63.0,130.0
1367,6362,2024-02-08T17:10:04.000000,5.0,72.0,360.0
1368,6363,2024-02-08T19:56:04.000000,10.5556,69.0,1575.0
1369,6364,2024-02-08T19:56:44.000000,8.8889,52.0,2590.0
1370,6365,2024-02-08T19:55:44.000000,8.3333,54.0,2980.0
1371,6366,2024-02-08T20:22:34.000000,10.0,75.0,1570.0
1372,6368,2024-02-08T19:55:54.000000,15.5556,57.0,50.0
1373,6369,2024-02-08T19:56:24.000000,9.4444,62.0,2135.0
1374,6370,2024-02-08T19:58:04.000000,7.7778,59.0,2800.0
1375,6371,2024-02-08T19:55:24.000000,10.5556,52.0,1645.0
1376,6383,2024-02-08T20:02:31.000000,5.0,88.0,2331.0
1377,6384,2024-02-08T19:43:14.000000,18.8889,91.0,185.0
1378,6385,2024-02-08T20:07:24.000000,9.4444,65.0,1345.0
1379,6386,2024-02-08T19:42:44.000000,20.5556,76.0,200.0
1380,6387,2024-02-08T19:59:04.000000,21.1111,74.0,350.0
1381,6388,2023-12-19T16:12:34.000000,7.2222,33.0,4358.0
1382,6389,2024-02-08T19:58:24.000000,15.0,30.0,383.0
1383,6390,2024-02-08T19:34:04.000000,18.8889,84.0,267.0
1384,6391,2024-02-08T20:20:44.000000,11.6667,23.0,5150.0
1385,6392,2024-02-08T19:32:24.000000,5.0,100.0,1075.0
1386,6394,2024-02-08T19:28:04.000000,0.5556,91.0,4441.0
1387,6395,2024-02-08T19:30:14.000000,8.3333,16.0,7394.0
1388,6396,2024-02-08T19:31:54.000000,10.5556,34.0,1408.0
1389,6397,2024-02-08T20:01:54.000000,11.6667,12.0,6471.0
1390,6398,2024-02-08T20:15:24.000000,0.5556,54.0,9082.0
1391,6399,2024-02-08T20:01:24.000000,4.4444,100.0,1300.0
1392,6400,2024-02-08T20:00:04.000000,6.1111,40.0,7090.0
1393,6402,2024-02-08T20:04:04.000000,4.4444,41.0,1300.0
1394,6410,2024-02-08T19:40:35.000000,0.5556,91.0,5280.0
1395,6411,2024-02-08T19:41:15.000000,2.7778,91.0,3822.0
1396,6412,2024-02-08T20:13:44.000000,6.1111,53.0,4400.0
1397,6413,2024-02-08T19:49:14.000000,6.6667,79.0,312.0
1398,6415,2024-02-08T19:52:05.000000,8.8889,72.0,1389.0
1399,6416,2024-02-08T19:58:45.000000,1.6667,99.0,3257.0
1400,6418,2024-02-08T20:00:44.000000,9.4444,65.0,1360.0
1401,6420,2024-02-08T19:52:15.000000,6.1111,70.0,2780.0
1402,6422,2024-02-08T19:40:44.000000,15.5556,23.0,3600.0
1403,6428,2024-02-08T19:51:34.000000,18.8889,28.0,1020.0
1404,6430,2024-02-08T19:59:11.000000,9.4444,57.0,771.0
1405,6431,2024-02-08T20:14:34.000000,4.4444,70.0,4420.0
1406,6432,2024-02-08T19:28:01.000000,11.1111,49.0,607.0
1407,6434,2024-02-08T20:05:44.000000,11.6667,50.0,3500.0
1408,6435,2024-02-08T19:40:04.000000,13.3333,23.0,4071.0
1409,6437,2024-02-08T19:41:34.000000,0.5556,93.0,3786.0
1410,6438,2024-02-08T20:13:04.000000,1.1111,57.0,4233.0
1411,6439,2024-02-08T19:34:34.000000,8.3333,44.0,4224.0
1412,6440,2023-10-05T18:53:44.000000,20.5556,22.0,8622.0
1413,6442,2024-02-08T19:29:29.000000,21.6667,46.0,125.0
1414,6443,2024-02-08T20:19:54.000000,21.6667,47.0,35.0
1415,6445,2024-02-08T19:52:14.000000,1.1111,65.0,6597.0
1416,6446,2024-02-08T20:23:22.000000,5.0,60.0,5230.0
1417,6447,2024-02-08T19:50:24.000000,11.6667,30.0,4455.0
1418,6448,2024-02-08T19:47:05.000000,2.2222,67.0,4820.0
1419,6450,2024-02-08T19:34:15.000000,5.0,58.0,3756.0
1420,6451,2024-02-08T20:00:04.000000,10.5556,58.0,1550.0
1421,6452,2024-02-08T19:51:55.000000,1.1111,91.0,4593.0
1422,6454,2024-02-08T20:01:54.000000,7.2222,44.0,6138.0
1423,6455,2024-02-08T20:11:23.000000,2.7778,67.0,4320.0
1424,6456,2024-02-08T19:47:54.000000,22.2222,43.0,65.0
1425,6457,2024-02-08T19:40:34.000000,2.7778,70.0,5280.0
1426,6458,2024-02-08T19:58:04.000000,7.2222,19.0,6450.0
1427,6462,2024-02-08T19:48:14.000000,21.1111,48.0,27.0
1428,6464,2024-02-08T20:13:04.000000,1.1111,70.0,6430.0
1429,6465,2024-02-08T20:14:04.000000,7.2222,63.0,2155.0
1430,6466,2024-02-08T19:50:24.000000,6.1111,61.0,2546.0
1431,6467,2024-02-08T20:14:14.000000,6.6667,81.0,2560.0
1432,6468,2024-02-08T19:51:44.000000,11.6667,69.0,793.0
1433,6469,2024-02-08T20:16:54.000000,7.7778,64.0,2233.0
1434,6470,2024-02-08T20:17:45.000000,2.7778,70.0,6120.0
1435,6471,2024-02-08T19:58:04.000000,2.7778,73.0,5860.0
1436,6472,2024-02-08T19:47:44.000000,12.7778,52.0,1568.0
1437,6473,2024-02-06T06:44:45.000000,7.7778,38.0,6420.0
1438,6474,2024-02-08T19:51:34.000000,11.6667,59.0,1781.0
1439,6475,2024-02-08T20:02:01.000000,10.0,58.0,1500.0
1440,6476,2024-02-08T19:38:44.000000,7.7778,22.0,6305.0
1441,6477,2024-02-08T19:48:15.000000,6.1111,52.0,5320.0
1442,6478,2024-02-08T19:49:25.000000,2.7778,32.0,7410.0
1443,6480,2024-02-08T20:14:44.000000,2.7778,96.0,3830.0
1444,6481,2024-02-08T19:42:05.000000,0.0,87.0,6500.0
1445,6483,2024-02-08T19:52:34.000000,13.8889,44.0,605.0
1446,6484,2024-02-08T20:08:34.000000,10.0,60.0,1776.0
1447,6490,2024-02-08T19:37:49.000000,15.5556,27.0,1076.0
1448,6491,2024-02-08T19:26:44.000000,16.1111,30.0,600.0
1449,6492,2024-02-08T19:37:39.000000,18.8889,38.0,321.0
1450,6495,2024-02-08T19:49:44.000000,15.5556,33.0,932.0
1451,6497,2024-02-08T18:23:55.000000,25.0,54.0,5.0
1452,6498,2024-02-08T19:30:49.000000,25.5556,54.0,5.0
1453,6500,2024-02-08T19:46:24.000000,15.0,35.0,48.0
1454,6501,2024-02-08T19:47:54.000000,16.6667,31.0,900.0
1455,6502,2023-10-24T13:42:04.000000,10.0,99.0,116.0
1456,6503,2024-02-08T20:01:04.000000,1.6667,66.0,4777.0
1457,6509,2024-02-08T20:10:35.000000,15.5556,72.0,916.0
1458,6510,2024-02-08T20:00:34.000000,20.0,57.0,285.0
1459,6514,2024-02-08T20:03:44.000000,10.0,63.0,1060.0
1460,6517,2024-02-08T19:45:04.000000,11.1111,73.0,375.0
1461,6518,2024-02-08T20:00:15.000000,3.8889,58.0,3735.0
1462,6523,2024-02-08T20:09:34.000000,18.8889,67.0,100.0
1463,6524,2024-02-08T20:03:14.000000,1.6667,100.0,3411.0
1464,6525,2024-02-08T19:28:44.000000,3.8889,94.0,2045.0
1465,6526,2024-02-08T19:28:34.000000,2.7778,84.0,2230.0
1466,6528,2024-02-08T19:35:04.000000,22.7778,63.0,917.0
1467,6529,2024-02-08T20:15:14.000000,-1.6667,100.0,6455.0
1468,6530,2024-02-08T20:05:14.000000,8.8889,78.0,1499.0
1469,6531,2024-02-08T19:41:44.000000,2.7778,100.0,1950.0
1470,6532,2024-02-08T20:17:15.000000,21.1111,19.0,847.0
1471,6535,2024-02-08T20:07:24.000000,12.2222,65.0,967.0
1472,6536,2024-02-08T19:29:14.000000,17.7778,26.0,1832.0
1473,6537,2024-02-08T19:45:04.000000,27.7778,47.0,90.0
1474,6538,2024-02-08T19:59:54.000000,25.0,64.0,9.0
1475,6539,2024-02-08T19:27:04.000000,11.6667,71.0,327.0
1476,6540,2024-02-08T19:35:24.000000,21.1111,78.0,5.0
1477,6541,2024-02-08T19:45:44.000000,0.0,100.0,4429.0
1478,6542,2024-02-08T20:07:14.000000,12.2222,67.0,804.0
1479,6543,2024-02-08T20:22:44.000000,25.0,67.0,25.0
1480,6544,2024-02-08T19:46:54.000000,27.7778,48.0,15.0
1481,6545,2024-02-08T19:54:34.000000,10.5556,63.0,1633.0
1482,6546,2024-02-08T20:11:14.000000,28.8889,40.0,219.0
1483,6547,2024-02-08T19:39:24.000000,11.6667,62.0,247.0
1484,6548,2024-02-08T20:07:34.000000,4.4444,85.0,2231.0
1485,6549,2024-02-08T20:12:24.000000,22.2222,74.0,18.0
1486,6550,2024-02-08T19:35:04.000000,22.7778,74.0,145.0
1487,6551,2024-02-08T20:01:14.000000,23.8889,49.0,117.0
1488,6552,2023-11-14T21:48:29.000000,13.8889,28.0,957.0
1489,6553,2024-02-08T20:15:45.000000,26.1111,57.0,75.0
1490,6555,2024-02-08T20:07:04.000000,1.6667,100.0,3733.0
1491,6556,2024-02-08T20:13:04.000000,11.6667,63.0,404.0
1492,6557,2024-02-08T20:12:44.000000,21.1111,77.0,5.0
1493,6558,2024-02-08T19:39:14.000000,5.0,87.0,3183.0
1494,6559,2024-02-08T20:22:04.000000,23.3333,48.0,-17.0
1495,6560,2024-02-08T19:39:54.000000,0.0,92.0,4089.0
1496,6561,2024-02-08T19:28:54.000000,22.7778,75.0,8.0
1497,6562,2024-02-08T19:55:49.000000,9.4444,59.0,1525.0
1498,6563,2024-02-08T20:14:44.000000,9.4444,65.0,1791.0
1499,6564,2024-02-08T19:52:24.000000,5.5556,90.0,1487.0
1500,6565,1900-01-01T00:00:01.000000,12.2222,54.0,2830.0
1501,6566,2024-02-08T19:50:14.000000,6.1111,88.0,2598.0
1502,6567,2024-02-08T19:39:34.000000,2.2222,86.0,4700.0
1503,6568,2024-02-08T19:52:04.000000,1.1111,100.0,4110.0
1504,6569,2024-02-08T20:11:54.000000,7.7778,72.0,1885.0
1505,6570,2024-02-08T19:39:04.000000,1.6667,92.0,3630.0
1506,6571,2024-02-08T20:02:14.000000,12.7778,61.0,323.0
1507,6572,2024-02-08T19:54:29.000000,12.2222,67.0,310.0
1508,6573,2024-02-08T19:38:54.000000,3.3333,78.0,3970.0
1509,6574,2024-02-08T19:39:44.000000,0.0,93.0,4964.0
1510,6575,2024-02-08T20:11:04.000000,21.1111,69.0,200.0
1511,6576,2024-02-08T19:29:04.000000,22.2222,91.0,14.0
1512,6577,2024-02-08T20:12:54.000000,11.6667,64.0,537.0
1513,6578,2024-02-08T19:33:34.000000,13.8889,66.0,228.0
1514,6580,2024-02-08T19:36:44.000000,-0.5556,62.0,5509.0
1515,6581,2024-02-08T20:07:54.000000,2.7778,59.0,3480.0
1516,6582,2024-02-08T19:37:04.000000,3.3333,56.0,3661.0
1517,6583,2024-02-08T19:26:24.000000,3.8889,55.0,3156.0
1518,6584,2024-02-08T20:06:14.000000,2.7778,71.0,3566.0
1519,6585,2024-01-19T20:07:44.000000,14.4444,28.0,7185.0
1520,6586,2024-02-08T19:35:44.000000,4.4444,83.0,2825.0
1521,6587,2024-02-08T20:04:04.000000,1.6667,68.0,3695.0
1522,6588,2024-02-08T20:19:24.000000,17.2222,68.0,25.0
1523,6589,2024-02-08T20:06:25.000000,5.5556,87.0,1697.0
1524,6591,2024-02-08T19:25:34.000000,3.8889,57.0,3000.0
1525,6593,2024-02-08T19:25:24.000000,-1.6667,82.0,4991.0
1526,6595,2024-02-08T20:02:44.000000,20.0,60.0,343.0
1527,6596,2024-02-08T19:59:28.000000,8.8889,69.0,1180.0
1528,6601,2024-02-08T19:52:35.000000,2.7778,74.0,3590.0
1529,6602,2024-02-08T20:07:45.000000,15.5556,25.0,2702.0
1530,6604,2024-02-08T19:50:54.000000,13.8889,45.0,831.0
1531,6605,2024-02-08T20:16:54.000000,0.0,75.0,6380.0
1532,6606,2024-02-08T20:23:05.000000,-2.7778,93.0,5920.0
1533,6607,2024-02-08T20:17:45.000000,13.8889,44.0,6.0
1534,6608,2024-02-08T19:27:34.000000,6.6667,84.0,1228.0
1535,6609,2024-02-08T19:27:44.000000,-1.6667,88.0,6796.0
1536,6611,2024-02-08T19:49:54.000000,19.4444,89.0,6.0
1537,6612,2024-02-08T19:27:34.000000,-2.7778,98.0,6078.0
1538,6614,2024-02-08T19:27:44.000000,6.1111,92.0,1923.0
1539,6615,2024-02-08T20:00:44.000000,8.3333,79.0,916.0
1540,6616,2024-02-08T18:23:44.000000,17.2222,92.0,105.0
1541,6618,2024-02-08T20:00:54.000000,9.4444,73.0,794.0
1542,6619,2024-02-08T19:54:44.000000,8.3333,50.0,4650.0
1543,6621,2024-02-08T19:52:55.000000,-0.5556,97.0,5375.0
1544,6622,2024-02-08T20:14:34.000000,15.0,30.0,394.0
1545,6623,2024-02-08T20:14:05.000000,0.5556,88.0,5304.0
1546,6624,2024-02-08T19:52:45.000000,12.7778,65.0,475.0
1547,6625,2024-02-08T19:39:54.000000,15.0,25.0,3510.0
1548,6627,2024-02-08T19:53:24.000000,6.1111,71.0,2873.0
1549,6632,2024-02-08T20:02:04.000000,10.5556,58.0,1260.0
1550,6644,2023-09-03T19:03:01.000000,20.0,63.0,2865.0
1551,6645,2023-09-21T22:13:44.000000,21.6667,59.0,2000.0
1552,6654,2024-02-07T20:18:34.000000,20.0,27.0,40.0
1553,6660,2024-02-08T20:00:24.000000,17.2222,81.0,275.0
1554,6661,2024-02-08T20:03:34.000000,15.0,27.0,2802.0
1555,6663,2024-02-08T20:10:14.000000,18.8889,72.0,272.0
1556,6666,2024-02-08T20:12:44.000000,15.5556,36.0,130.0
1557,6671,2024-02-08T19:50:24.000000,17.2222,26.0,932.0
1558,6680,2024-02-08T20:03:44.000000,11.6667,29.0,4764.0
1559,6682,2024-02-08T19:58:54.000000,6.1111,32.0,7064.0
1560,6686,2024-02-08T20:11:15.000000,12.2222,61.0,810.0
1561,6687,2024-02-08T20:13:54.000000,8.8889,75.0,1543.0
1562,6688,2024-02-08T20:13:34.000000,8.8889,78.0,438.0
1563,6689,2024-02-08T20:11:34.000000,21.1111,63.0,1800.0
1564,6691,2024-02-08T20:13:44.000000,4.4444,91.0,1093.0
1565,6693,2024-02-08T19:47:54.000000,20.0,24.0,1657.0
1566,6694,2024-02-08T19:48:14.000000,20.5556,24.0,1330.0
1567,6696,2024-02-08T19:29:54.000000,0.0,77.0,4506.0
1568,6698,2024-02-08T19:51:14.000000,19.4444,64.0,25.0
1569,6699,2024-02-08T20:15:01.000000,23.3333,53.0,30.0
1570,6701,2024-02-08T19:51:55.000000,5.5556,73.0,5369.0
1571,6702,2024-02-08T19:52:25.000000,3.3333,80.0,3990.0
1572,6706,2024-02-08T20:14:54.000000,20.5556,51.0,15.0
1573,6708,2024-02-08T20:01:54.000000,22.2222,46.0,9.0
1574,6710,2024-02-08T19:57:25.000000,0.5556,95.0,5460.0
1575,6719,2024-02-08T19:48:04.000000,0.5556,76.0,5020.0
1576,6722,2024-02-08T20:13:27.000000,5.5556,58.0,2814.0
1577,6725,2024-02-08T20:20:34.000000,5.0,59.0,2865.0
1578,6733,2024-02-08T19:51:54.000000,7.2222,85.0,2338.0
1579,6737,2024-02-08T19:52:14.000000,0.0,96.0,5737.0
1580,6742,2023-09-05T16:33:21.000000,15.0,75.0,2865.0
1581,6743,2023-09-05T16:33:26.000000,14.4444,74.0,2865.0
1582,6744,2023-12-19T22:24:54.000000,5.5556,75.0,8650.0
1583,6750,2024-02-08T20:12:34.000000,11.6667,56.0,1124.0
1584,6754,2024-02-08T20:09:44.000000,13.8889,52.0,639.0
1585,6757,2023-09-05T14:37:24.000000,7.7778,91.0,7800.0
1586,6773,2024-02-08T20:09:24.000000,11.6667,64.0,837.0
1587,6777,2023-09-19T18:48:41.000000,13.8889,31.0,2865.0
1588,6789,2024-02-08T19:37:14.000000,6.1111,80.0,1310.0
1589,6793,2024-02-08T19:49:34.000000,8.3333,66.0,1625.0
