dataId,pointId,timestamp,temperature,humidity,altitude,wildfire_risk
738,5326,2024-02-08T19:49:04.000000,2.7778,74.0,3060.0,Low
739,5329,2024-02-08T20:07:14.000000,-4.4444,91.0,8890.0,Low
740,5331,2024-02-08T20:03:04.000000,5.0,73.0,2160.0,Low
741,5332,2024-02-08T19:56:24.000000,17.7778,18.0,1388.0,Medium
742,5333,2024-02-08T18:23:54.000000,3.3333,79.0,2873.0,Low
743,5336,2024-02-08T20:04:34.000000,20.5556,33.0,20.0,Low
744,5338,2024-02-08T20:04:24.000000,20.0,29.0,71.0,Medium
745,5339,2024-02-08T19:56:34.000000,6.1111,81.0,2296.0,Low
746,5340,2024-02-08T20:08:14.000000,12.2222,29.0,1100.0,Medium
747,5342,2024-02-08T19:38:44.000000,0.5556,81.0,4980.0,Low
748,5345,2024-02-08T19:54:24.000000,15.0,32.0,383.0,Low
749,5346,2024-02-08T19:35:34.000000,7.2222,45.0,3772.0,Low
750,5349,2024-02-08T20:10:04.000000,16.1111,63.0,1333.0,Low
751,5351,2024-02-08T19:53:24.000000,14.4444,79.0,635.0,Low
752,5355,2024-02-08T19:54:14.000000,16.6667,62.0,1322.0,Low
753,5357,2024-02-08T19:39:24.000000,18.8889,51.0,1167.0,Low
754,5358,2024-02-08T19:47:04.000000,20.5556,35.0,1487.0,Low
755,5361,2024-02-08T19:29:54.000000,10.0,54.0,855.0,Low
756,5362,2024-02-08T19:53:34.000000,21.1111,41.0,1100.0,Low
757,5363,2024-02-08T19:45:54.000000,23.3333,76.0,338.0,Low
758,5364,2024-02-08T19:29:44.000000,5.5556,89.0,270.0,Low
759,5365,2024-02-08T19:43:04.000000,17.2222,89.0,230.0,Low
760,5366,2024-02-08T19:58:54.000000,20.0,71.0,230.0,Low
761,5367,2024-02-08T19:42:34.000000,17.7778,82.0,300.0,Low
762,5368,2024-02-08T19:34:44.000000,26.1111,56.0,86.0,Low
763,5369,2024-02-08T19:58:14.000000,2.7778,60.0,5325.0,Low
764,5372,2024-02-08T20:13:54.000000,3.8889,76.0,3607.0,Low
765,5373,2024-02-08T20:18:44.000000,22.7778,53.0,442.0,Low
766,5374,2024-02-08T20:15:14.000000,1.1111,78.0,5255.0,Low
767,5376,2024-02-08T15:50:49.000000,5.5556,60.0,110.0,Low
768,5377,2024-02-08T20:03:24.000000,1.6667,70.0,5053.0,Low
769,5382,2024-02-08T20:18:54.000000,22.7778,46.0,722.0,Low
770,5386,2024-02-08T20:07:44.000000,7.7778,43.0,2011.0,Low
771,5391,2024-02-08T19:36:58.000000,21.1111,38.0,1024.0,Low
772,5396,2024-02-08T20:18:04.000000,9.4444,39.0,5146.0,Low
773,5397,2024-02-08T14:49:54.000000,5.5556,45.0,2229.0,Low
774,5399,2024-02-08T15:51:04.000000,8.3333,37.0,1704.0,Low
775,5406,2024-02-08T20:21:24.000000,17.7778,46.0,649.0,Low
776,5407,2024-02-08T20:09:14.000000,11.1111,67.0,1402.0,Low
777,5409,2024-02-08T19:47:14.000000,16.1111,44.0,19.0,Low
778,5410,2024-02-08T19:40:44.000000,1.1111,58.0,6000.0,Low
779,5415,2024-02-08T19:55:34.000000,10.5556,44.0,15.0,Low
780,5416,2024-02-08T20:09:24.000000,12.7778,69.0,878.0,Low
781,5417,2024-02-08T15:50:34.000000,8.8889,39.0,1105.0,Low
782,5418,2024-02-08T14:08:51.000000,5.0,45.0,2245.0,Low
783,5419,2024-02-08T05:24:54.000000,-1.1111,100.0,2649.0,Low
784,5420,2024-02-08T19:59:43.000000,-0.5556,84.0,5927.0,Low
785,5421,2024-02-08T19:59:53.000000,2.7778,66.0,3940.0,Low
786,5422,2024-02-08T20:18:14.000000,-6.1111,91.0,8180.0,Low
787,5423,2024-02-08T19:27:14.000000,5.0,64.0,5240.0,Low
788,5424,2024-02-08T19:55:35.000000,1.1111,100.0,3945.0,Low
789,5425,2024-02-08T19:40:14.000000,-3.3333,96.0,3320.0,Low
790,5426,2024-02-08T19:28:04.000000,0.5556,62.0,7480.0,Low
791,5428,2024-02-08T20:21:24.000000,5.0,50.0,4020.0,Low
792,5429,2024-02-08T19:55:45.000000,1.6667,71.0,4920.0,Low
793,5430,2024-02-08T20:06:04.000000,3.3333,54.0,3804.0,Low
794,5431,2024-02-08T19:59:13.000000,0.5556,76.0,5450.0,Low
795,5432,2024-02-08T19:36:25.000000,1.1111,75.0,6150.0,Low
796,5434,2024-02-08T19:51:45.000000,2.7778,69.0,5200.0,Low
797,5435,2024-02-08T19:27:44.000000,2.7778,46.0,6469.0,Low
798,5436,2024-02-08T19:52:43.000000,1.1111,76.0,4636.0,Low
799,5437,2024-02-08T19:55:35.000000,-0.5556,78.0,5270.0,Low
800,5438,2024-02-08T19:40:13.000000,3.3333,64.0,5100.0,Low
801,5439,2024-02-08T20:11:33.000000,6.6667,57.0,4452.0,Low
802,5441,2024-02-08T19:27:24.000000,3.3333,52.0,6722.0,Low
803,5442,2024-02-08T19:27:34.000000,-3.3333,95.0,8269.0,Low
804,5443,2024-02-08T19:32:14.000000,3.8889,49.0,5350.0,Low
805,5444,2024-02-08T19:39:53.000000,2.2222,70.0,4591.0,Low
806,5445,2024-02-08T19:49:05.000000,6.6667,82.0,979.0,Low
807,5446,2024-02-08T19:27:24.000000,2.2222,85.0,4600.0,Low
808,5447,2024-02-08T19:49:14.000000,-2.7778,96.0,2385.0,Low
809,5449,2024-02-08T19:30:44.000000,-2.2222,94.0,2748.0,Low
810,5451,2024-02-08T19:27:04.000000,-2.2222,94.0,7730.0,Low
811,5452,2024-02-08T19:49:54.000000,5.0,80.0,2690.0,Low
812,5453,2024-02-08T19:27:54.000000,-0.5556,65.0,7378.0,Low
813,5454,2024-02-08T19:40:24.000000,-2.7778,97.0,2959.0,Low
814,5455,2024-02-08T19:52:05.000000,1.6667,73.0,3570.0,Low
815,5456,2024-02-08T19:26:54.000000,7.7778,50.0,2818.0,Low
816,5457,2024-02-08T19:40:03.000000,2.2222,65.0,4678.0,Low
817,5460,2024-01-27T05:52:55.000000,1.6667,66.0,5000.0,Low
818,5461,2024-02-08T19:41:55.000000,3.8889,89.0,1740.0,Low
819,5462,2024-02-08T19:26:54.000000,3.8889,57.0,5713.0,Low
820,5463,2024-02-08T19:50:34.000000,7.2222,53.0,3159.0,Low
821,5464,2024-02-08T19:41:35.000000,6.1111,73.0,1450.0,Low
822,5465,2024-02-08T19:51:14.000000,6.1111,55.0,3661.0,Low
823,5466,2024-02-08T18:24:43.000000,-1.6667,82.0,5536.0,Low
824,5467,2024-02-08T00:54:54.000000,-1.1111,100.0,3996.0,Low
825,5468,2024-02-08T19:26:14.000000,13.8889,39.0,781.0,Low
826,5470,2024-02-08T19:52:45.000000,4.4444,67.0,3023.0,Low
827,5471,2024-02-08T19:59:33.000000,-1.1111,78.0,5731.0,Low
828,5473,2024-02-08T19:46:55.000000,2.2222,92.0,3410.0,Low
829,5474,2024-02-08T20:14:24.000000,7.2222,54.0,3240.0,Low
830,5475,2024-02-08T19:51:24.000000,0.0,73.0,6284.0,Low
831,5476,2024-02-08T19:36:34.000000,2.7778,79.0,5100.0,Low
832,5477,2024-02-08T19:51:35.000000,-1.6667,91.0,5365.0,Low
833,5478,2024-02-08T19:36:55.000000,2.2222,68.0,3876.0,Low
834,5480,2024-02-08T20:14:14.000000,0.5556,90.0,4545.0,Low
835,5481,2024-02-08T19:55:25.000000,5.5556,59.0,3350.0,Low
836,5482,2024-02-08T19:56:24.000000,-2.2222,88.0,3380.0,Low
837,5483,2024-02-08T19:48:54.000000,3.8889,68.0,2530.0,Low
838,5484,2024-02-08T19:51:04.000000,1.6667,80.0,5046.0,Low
839,5488,2024-02-08T19:59:54.000000,15.0,14.0,4372.0,Medium
840,5490,2024-02-08T20:06:34.000000,11.6667,34.0,1500.0,Low
841,5493,2024-02-08T19:36:14.000000,-2.2222,100.0,6050.0,Low
842,5494,2024-02-08T20:14:04.000000,1.1111,49.0,8143.0,Low
843,5496,2024-02-08T19:25:34.000000,0.0,97.0,5050.0,Low
844,5499,2024-02-08T20:06:44.000000,9.4444,36.0,2728.0,Low
845,5500,2024-02-08T20:09:04.000000,7.7778,63.0,2781.0,Low
846,5503,2024-02-08T19:53:04.000000,2.2222,51.0,7674.0,Low
847,5506,2024-02-08T19:48:54.000000,2.7778,46.0,8695.0,Low
848,5509,2024-02-08T19:45:34.000000,25.0,52.0,14.0,Low
849,5510,2024-02-08T20:03:44.000000,25.0,53.0,7.0,Low
850,5511,2024-02-08T19:53:54.000000,13.8889,33.0,3873.0,Low
851,5512,2024-02-08T20:19:14.000000,12.7778,31.0,200.0,Low
852,5513,2024-02-08T20:19:04.000000,8.3333,100.0,3259.0,Low
853,5514,2024-02-08T19:38:34.000000,2.2222,47.0,7755.0,Low
854,5515,2024-02-08T19:32:14.000000,23.8889,50.0,15.0,Low
855,5517,2024-02-08T19:26:54.000000,5.5556,83.0,2646.0,Low
856,5518,2024-02-08T20:22:45.000000,24.4444,54.0,7.0,Low
857,5519,2024-02-08T20:23:24.000000,16.6667,17.0,3538.0,Medium
858,5522,2024-02-08T19:37:54.000000,26.1111,49.0,8.0,Low
859,5528,2024-02-08T15:43:34.000000,8.3333,47.0,1397.0,Low
860,5529,2024-02-08T15:32:04.000000,7.7778,45.0,1420.0,Low
861,5531,2024-02-08T20:08:04.000000,4.4444,100.0,1131.0,Low
862,5532,2024-02-08T14:09:01.000000,8.8889,21.0,2740.0,Medium
863,5534,2024-02-08T20:11:14.000000,1.1111,50.0,8284.0,Low
864,5536,2024-02-08T20:16:04.000000,-0.5556,54.0,8816.0,Low
865,5537,2024-02-08T20:09:54.000000,2.2222,38.0,8744.0,Low
866,5540,2024-02-08T20:08:24.000000,5.5556,37.0,6529.0,Low
867,5555,2024-02-08T20:13:14.000000,12.2222,74.0,360.0,Low
868,5557,2024-02-08T19:55:55.000000,10.5556,32.0,922.0,Low
869,5559,2024-02-08T20:10:34.000000,12.7778,32.0,94.0,Low
870,5560,2024-02-08T19:50:59.000000,10.5556,38.0,43.0,Low
871,5561,2024-02-08T20:10:24.000000,11.1111,28.0,567.0,Medium
872,5562,2024-02-08T19:51:09.000000,14.4444,28.0,105.0,Medium
873,5563,2024-02-08T20:10:14.000000,12.7778,33.0,116.0,Low
874,5564,2024-02-08T19:51:19.000000,11.1111,30.0,1017.0,Medium
875,5565,2024-02-08T20:10:04.000000,12.7778,32.0,180.0,Low
876,5567,2024-02-08T20:08:05.000000,5.5556,48.0,4785.0,Low
877,5568,2024-02-08T19:43:45.000000,-2.7778,92.0,7234.0,Low
878,5570,2024-02-08T19:50:35.000000,-5.0,70.0,8120.0,Low
879,5571,2024-02-08T19:49:54.000000,3.3333,58.0,4310.0,Low
880,5572,2024-02-08T19:52:24.000000,-3.3333,90.0,7740.0,Low
881,5573,2024-02-08T19:46:25.000000,-3.8889,87.0,6440.0,Low
882,5574,2024-02-08T19:52:25.000000,0.5556,89.0,5670.0,Low
883,5576,2024-02-08T20:10:35.000000,1.6667,48.0,6380.0,Low
884,5577,2024-02-08T19:43:55.000000,1.6667,69.0,6970.0,Low
885,5578,2024-02-08T19:58:14.000000,18.3333,52.0,250.0,Low
886,5579,2024-02-08T19:42:45.000000,0.5556,67.0,7127.0,Low
887,5581,2024-02-08T16:07:14.000000,13.8889,57.0,651.0,Low
888,5582,2024-02-08T19:40:45.000000,-1.6667,66.0,8401.0,Low
889,5584,2024-02-08T19:40:55.000000,-2.2222,100.0,6554.0,Low
890,5586,2024-02-08T19:44:15.000000,-3.3333,69.0,7100.0,Low
891,5587,2024-02-08T19:44:05.000000,-2.2222,79.0,7550.0,Low
892,5588,2024-02-08T20:17:45.000000,5.5556,53.0,4520.0,Low
893,5590,2024-02-08T19:51:05.000000,0.0,63.0,4397.0,Low
894,5592,2024-02-08T16:07:34.000000,10.5556,60.0,652.0,Low
895,5594,2024-02-08T20:16:14.000000,3.8889,54.0,3346.0,Low
896,5596,2024-02-08T20:08:14.000000,0.5556,62.0,180.0,Low
897,5598,2024-02-08T20:05:54.000000,8.8889,65.0,763.0,Low
898,5599,2024-02-08T20:16:04.000000,1.6667,50.0,3793.0,Low
899,5605,2024-02-08T20:18:54.000000,2.2222,51.0,3950.0,Low
900,5609,2024-02-08T20:11:34.000000,-1.6667,74.0,3898.0,Low
901,5612,2024-02-08T20:11:54.000000,-0.5556,98.0,5147.0,Low
902,5615,2024-02-08T20:05:14.000000,5.5556,91.0,3101.0,Low
903,5620,2024-02-08T19:29:34.000000,13.3333,87.0,5894.0,Low
904,5625,2024-02-08T19:35:34.000000,17.2222,18.0,3052.0,Medium
905,5626,2024-02-08T20:13:04.000000,12.7778,34.0,450.0,Low
906,5629,2024-02-08T20:04:14.000000,10.0,47.0,750.0,Low
907,5632,2024-02-08T20:01:54.000000,15.5556,31.0,477.0,Low
908,5633,2024-02-08T19:27:44.000000,10.0,48.0,867.0,Low
909,5637,2024-02-08T20:14:44.000000,12.2222,68.0,830.0,Low
910,5638,2024-02-08T20:07:43.000000,11.6667,72.0,938.0,Low
911,5639,2024-02-08T19:54:55.000000,0.5556,95.0,505.0,Low
912,5640,2024-02-08T20:15:54.000000,14.4444,52.0,898.0,Low
913,5641,2024-02-08T20:05:04.000000,13.8889,51.0,970.0,Low
914,5642,2024-02-08T20:08:04.000000,11.1111,66.0,980.0,Low
915,5643,2024-02-08T20:11:44.000000,12.7778,64.0,1260.0,Low
916,5645,2024-02-08T19:41:44.000000,12.2222,73.0,800.0,Low
917,5646,2024-02-08T20:09:24.000000,2.7778,92.0,3000.0,Low
918,5647,2024-02-08T19:41:54.000000,13.3333,65.0,1085.0,Low
919,5648,2024-02-08T20:05:24.000000,11.1111,68.0,873.0,Low
920,5649,2024-02-08T19:55:05.000000,1.1111,94.0,671.0,Low
921,5650,2024-02-08T20:03:24.000000,16.1111,52.0,673.0,Low
922,5651,2023-12-21T17:51:24.000000,12.7778,41.0,102.0,Low
923,5652,2024-02-08T19:54:54.000000,15.5556,33.0,38.0,Low
924,5653,2024-02-08T19:48:14.000000,12.7778,61.0,950.0,Low
925,5654,2024-02-08T20:07:33.000000,12.7778,57.0,1160.0,Low
926,5656,2024-02-08T20:08:14.000000,12.7778,58.0,1200.0,Low
927,5657,2024-02-08T18:24:14.000000,0.0,81.0,4560.0,Low
928,5658,2024-02-08T19:38:55.000000,2.7778,56.0,6152.0,Low
929,5659,2024-02-08T20:14:45.000000,3.8889,100.0,2000.0,Low
930,5660,2024-02-08T19:44:15.000000,-3.3333,86.0,2550.0,Low
931,5661,2024-02-08T19:38:14.000000,3.3333,72.0,4600.0,Low
932,5662,2024-02-08T19:46:15.000000,-1.6667,97.0,7240.0,Low
933,5664,2024-02-08T19:33:35.000000,7.2222,61.0,2900.0,Low
934,5665,2024-02-08T19:41:05.000000,3.3333,48.0,7033.0,Low
935,5666,2024-02-08T19:40:55.000000,1.6667,64.0,4975.0,Low
936,5667,2024-02-08T19:37:45.000000,-2.7778,81.0,6890.0,Low
937,5669,2024-02-08T19:44:35.000000,3.8889,67.0,4279.0,Low
938,5670,2024-02-08T19:41:55.000000,1.6667,95.0,4382.0,Low
939,5671,2024-02-08T20:09:15.000000,5.0,75.0,2495.0,Low
940,5672,2024-02-08T20:14:24.000000,4.4444,100.0,3283.0,Low
941,5675,2024-02-08T19:38:34.000000,-0.5556,69.0,6310.0,Low
942,5676,2024-02-08T19:39:54.000000,3.3333,67.0,3414.0,Low
943,5677,2024-02-08T19:38:15.000000,4.4444,39.0,7693.0,Low
944,5679,2024-02-08T20:23:15.000000,0.5556,80.0,5775.0,Low
945,5681,2024-02-08T19:43:15.000000,0.0,78.0,4860.0,Low
946,5682,2024-02-08T19:43:44.000000,0.5556,68.0,6439.0,Low
947,5685,2024-02-08T20:21:34.000000,-2.2222,86.0,3228.0,Low
948,5686,2024-02-08T19:42:44.000000,6.6667,48.0,4900.0,Low
949,5687,2024-02-08T18:24:05.000000,2.2222,67.0,4460.0,Low
950,5692,2024-02-08T19:46:44.000000,4.4444,51.0,5520.0,Low
951,5693,2024-02-08T19:58:35.000000,2.2222,84.0,5030.0,Low
952,5696,2024-02-08T19:33:45.000000,-0.5556,94.0,6400.0,Low
953,5698,2024-02-08T19:37:25.000000,1.6667,94.0,5902.0,Low
954,5699,2024-02-08T20:18:35.000000,3.8889,58.0,6290.0,Low
955,5700,2024-02-08T19:50:05.000000,-1.6667,100.0,7224.0,Low
956,5701,2024-02-08T19:42:35.000000,1.1111,62.0,5460.0,Low
957,5702,2024-02-08T16:35:54.000000,4.4444,39.0,5591.0,Low
958,5703,2024-02-08T20:13:15.000000,3.8889,54.0,7412.0,Low
959,5706,2024-02-08T19:47:04.000000,3.8889,69.0,5750.0,Low
960,5707,2024-02-08T19:27:25.000000,5.0,75.0,5165.0,Low
961,5708,2024-02-08T20:04:14.000000,2.2222,38.0,8339.0,Low
962,5709,2024-02-08T19:32:24.000000,6.1111,61.0,39.0,Low
963,5710,2024-02-08T19:47:14.000000,-1.6667,88.0,6380.0,Low
964,5712,2024-02-08T20:07:54.000000,1.6667,91.0,4350.0,Low
965,5715,2024-02-08T19:37:54.000000,1.1111,61.0,5500.0,Low
966,5720,2024-02-08T19:52:35.000000,0.5556,87.0,4200.0,Low
967,5722,2024-02-08T19:41:05.000000,2.7778,56.0,5427.0,Low
968,5724,2024-02-08T19:42:25.000000,0.0,80.0,5820.0,Low
969,5726,2024-02-08T20:18:45.000000,0.5556,61.0,7320.0,Low
970,5729,2024-02-08T19:41:24.000000,-3.8889,89.0,8800.0,Low
971,5731,2024-02-08T19:45:25.000000,1.1111,71.0,5660.0,Low
972,5732,2024-02-08T19:26:05.000000,2.2222,68.0,7173.0,Low
973,5734,2024-02-08T20:19:25.000000,-0.5556,88.0,6560.0,Low
974,5735,2024-02-08T19:41:25.000000,-2.2222,91.0,3080.0,Low
975,5736,2024-02-08T19:47:45.000000,3.3333,72.0,4549.0,Low
976,5737,2024-02-08T19:37:05.000000,-1.1111,75.0,7490.0,Low
977,5743,2024-02-08T19:50:44.000000,1.6667,48.0,7840.0,Low
978,5744,2024-02-08T19:33:25.000000,-2.7778,100.0,7605.0,Low
979,5747,2024-02-08T20:23:25.000000,4.4444,56.0,5940.0,Low
980,5749,2024-02-08T19:42:55.000000,2.7778,79.0,4987.0,Low
981,5750,2024-02-01T01:44:55.000000,8.3333,44.0,5206.0,Low
982,5751,2024-02-08T19:57:05.000000,0.0,71.0,5080.0,Low
983,5753,2024-02-01T01:44:55.000000,5.0,63.0,6248.0,Low
984,5754,2024-02-08T20:08:24.000000,-3.8889,92.0,3172.0,Low
985,5755,2024-02-08T19:25:35.000000,2.2222,86.0,5620.0,Low
986,5757,2024-02-08T19:27:14.000000,3.3333,85.0,7025.0,Low
987,5759,2024-02-08T19:34:14.000000,1.1111,86.0,5280.0,Low
988,5760,2024-02-08T19:54:25.000000,0.0,74.0,4907.0,Low
989,5762,2024-02-06T06:44:45.000000,1.1111,98.0,5535.0,Low
990,5763,2024-02-08T19:50:44.000000,10.0,70.0,810.0,Low
991,5764,2024-02-08T19:49:45.000000,0.0,79.0,5080.0,Low
992,5766,2024-02-08T20:00:15.000000,5.0,55.0,5450.0,Low
993,5770,2024-02-08T20:00:24.000000,6.6667,73.0,2490.0,Low
994,5771,2024-02-08T20:07:54.000000,0.5556,66.0,8389.0,Low
995,5772,2024-02-08T20:22:54.000000,2.2222,71.0,4550.0,Low
996,5775,2024-02-08T19:47:05.000000,1.1111,65.0,5418.0,Low
997,5776,2024-02-08T19:25:55.000000,4.4444,39.0,7514.0,Low
998,5777,2024-02-08T19:39:25.000000,2.7778,76.0,4789.0,Low
999,5779,2024-02-08T20:22:53.000000,13.3333,60.0,754.0,Low
1000,5781,2024-02-08T19:50:15.000000,-0.5556,74.0,6500.0,Low
1001,5782,2024-02-08T19:46:24.000000,5.5556,70.0,5744.0,Low
1002,5783,2024-02-08T19:55:14.000000,3.3333,84.0,4650.0,Low
1003,5785,2024-02-08T20:19:55.000000,3.3333,76.0,4331.0,Low
1004,5787,2024-02-08T19:44:05.000000,-3.3333,89.0,2760.0,Low
1005,5788,2024-02-08T19:38:25.000000,1.1111,68.0,4980.0,Low
1006,5789,2024-02-08T19:38:45.000000,0.5556,70.0,6745.0,Low
1007,5790,2024-02-08T19:42:15.000000,-0.5556,82.0,5660.0,Low
1008,5791,2024-02-08T19:39:05.000000,0.0,87.0,6590.0,Low
1009,5793,2024-02-08T19:26:24.000000,6.6667,57.0,4150.0,Low
1010,5795,2024-02-08T19:43:25.000000,-3.3333,92.0,6352.0,Low
1011,5796,2024-02-08T19:47:25.000000,1.6667,72.0,5293.0,Low
1012,5797,2024-02-08T19:50:54.000000,7.2222,72.0,2571.0,Low
1013,5798,2024-02-08T19:56:55.000000,-2.2222,84.0,6100.0,Low
1014,5799,2024-02-08T19:57:15.000000,1.1111,62.0,5000.0,Low
1015,5800,2024-02-08T20:14:35.000000,2.7778,93.0,3973.0,Low
1016,5803,2024-02-08T19:37:35.000000,3.8889,59.0,4570.0,Low
1017,5805,2024-02-08T19:31:04.000000,4.4444,54.0,7314.0,Low
1018,5807,2024-02-08T19:49:45.000000,4.4444,42.0,6796.0,Low
1019,5808,2024-02-08T19:34:34.000000,1.1111,70.0,6710.0,Low
1020,5809,2024-02-08T20:10:24.000000,-5.0,96.0,8228.0,Low
1021,5810,2024-02-08T19:33:45.000000,-0.5556,81.0,6252.0,Low
1022,5811,2024-02-08T19:37:14.000000,-2.2222,87.0,7725.0,Low
1023,5812,2024-02-08T19:47:15.000000,0.5556,94.0,5055.0,Low
1024,5813,2024-02-08T19:54:15.000000,1.1111,75.0,4930.0,Low
1025,5814,2024-02-08T19:52:15.000000,0.5556,75.0,4400.0,Low
1026,5815,2024-02-08T20:22:03.000000,12.7778,69.0,879.0,Low
1027,5816,2024-02-08T20:23:35.000000,3.3333,53.0,6672.0,Low
1028,5817,2024-02-08T20:15:54.000000,10.0,35.0,240.0,Low
1029,5818,2024-02-08T19:27:35.000000,0.5556,100.0,3402.0,Low
1030,5819,2024-02-08T19:37:15.000000,1.1111,81.0,6010.0,Low
1031,5822,2024-02-08T19:44:05.000000,2.7778,67.0,6384.0,Low
1032,5823,2024-02-08T19:53:45.000000,1.1111,72.0,6720.0,Low
1033,5825,2024-02-08T19:57:55.000000,-0.5556,55.0,8446.0,Low
1034,5826,2024-02-08T20:22:33.000000,7.7778,87.0,2317.0,Low
1035,5827,2024-02-08T19:58:09.000000,7.7778,80.0,1822.0,Low
1036,5828,2024-02-08T19:57:09.000000,-3.8889,91.0,8294.0,Low
1037,5829,2024-02-08T19:32:14.000000,5.5556,61.0,50.0,Low
1038,5830,2024-02-08T19:47:34.000000,-0.5556,71.0,7622.0,Low
1039,5832,2024-02-08T19:34:05.000000,1.6667,79.0,5445.0,Low
1040,5833,2024-02-08T19:38:25.000000,2.7778,57.0,8030.0,Low
1041,5835,2024-02-08T20:00:45.000000,-2.7778,94.0,7235.0,Low
1042,5836,2024-02-08T20:16:34.000000,11.6667,52.0,1516.0,Low
1043,5837,2024-02-08T19:52:04.000000,-7.7778,94.0,6428.0,Low
1044,5838,2024-02-08T19:26:15.000000,1.1111,68.0,6414.0,Low
1045,5839,2024-02-08T19:51:45.000000,2.7778,58.0,6120.0,Low
1046,5840,2024-02-08T19:27:15.000000,15.0,44.0,285.0,Low
1047,5841,2024-02-08T19:52:25.000000,-1.1111,71.0,5187.0,Low
1048,5842,2024-02-08T19:32:04.000000,-0.5556,84.0,3100.0,Low
1049,5844,2024-02-08T19:43:34.000000,1.6667,57.0,4400.0,Low
1050,5847,2024-02-08T19:27:04.000000,1.1111,64.0,3444.0,Low
1051,5848,2024-02-08T20:06:54.000000,1.6667,99.0,2800.0,Low
1052,5849,2024-02-08T19:42:04.000000,1.1111,90.0,5770.0,Low
1053,5850,2024-02-08T20:22:13.000000,12.7778,70.0,810.0,Low
1054,5851,2024-02-08T19:45:24.000000,1.6667,71.0,4413.0,Low
1055,5853,2024-02-08T19:41:15.000000,-1.1111,79.0,3153.0,Low
1056,5854,2024-02-08T19:43:05.000000,0.5556,62.0,5592.0,Low
1057,5855,2024-02-08T19:39:15.000000,3.3333,67.0,5026.0,Low
1058,5856,2024-02-08T19:39:45.000000,7.7778,37.0,5541.0,Low
1059,5857,2024-02-08T19:55:05.000000,1.6667,66.0,5700.0,Low
1060,5858,2024-02-08T19:46:45.000000,-2.2222,86.0,6854.0,Low
1061,5859,2024-02-08T19:40:34.000000,-4.4444,92.0,9755.0,Low
1062,5861,2024-02-08T19:45:05.000000,1.6667,75.0,4950.0,Low
1063,5863,2024-02-08T19:41:34.000000,2.2222,78.0,6675.0,Low
1064,5864,2024-02-08T19:42:05.000000,-1.6667,54.0,8991.0,Low
1065,5865,2024-02-08T19:50:25.000000,-2.7778,59.0,7380.0,Low
1066,5868,2024-02-08T19:27:04.000000,-3.8889,96.0,6360.0,Low
1067,5869,2024-02-08T19:49:34.000000,0.0,85.0,7448.0,Low
1068,5870,2024-02-08T19:45:44.000000,2.7778,78.0,6230.0,Low
1069,5871,2024-02-08T19:46:25.000000,-1.6667,74.0,8420.0,Low
1070,5872,2024-02-08T19:57:34.000000,1.1111,100.0,5036.0,Low
1071,5874,2024-02-08T20:22:43.000000,11.6667,68.0,915.0,Low
1072,5875,2024-02-08T19:48:15.000000,1.6667,60.0,7220.0,Low
1073,5878,2024-02-08T20:14:34.000000,16.6667,34.0,-95.0,Low
1074,5879,2024-02-08T20:21:35.000000,1.1111,71.0,6418.0,Low
1075,5880,2024-02-08T20:11:45.000000,-5.0,93.0,7984.0,Low
1076,5881,2024-02-08T18:24:44.000000,-1.1111,82.0,3930.0,Low
1077,5884,2024-02-08T12:35:14.000000,-6.1111,98.0,6450.0,Low
1078,5885,2024-02-08T19:29:04.000000,19.4444,76.0,618.0,Low
1079,5886,2023-09-15T13:48:34.000000,12.2222,56.0,2072.0,Low
1080,5887,2024-02-08T20:11:35.000000,-4.4444,87.0,9268.0,Low
1081,5890,2024-02-08T20:14:34.000000,15.5556,33.0,87.0,Low
1082,5891,2024-02-08T20:19:34.000000,12.7778,33.0,209.0,Low
1083,5892,2024-02-08T20:22:54.000000,17.2222,74.0,15.0,Low
1084,5893,2024-02-08T19:41:49.000000,1.1111,70.0,3716.0,Low
1085,5894,2024-02-08T19:41:14.000000,-4.4444,92.0,9352.0,Low
1086,5895,2024-02-08T20:17:34.000000,2.2222,98.0,3080.0,Low
1087,5896,2024-02-08T19:51:34.000000,1.6667,86.0,4309.0,Low
1088,5897,2024-02-08T19:33:44.000000,7.7778,37.0,5805.0,Low
1089,5898,2024-02-08T19:27:34.000000,0.5556,90.0,7405.0,Low
1090,5899,2024-02-08T20:08:14.000000,-0.5556,100.0,4000.0,Low
1091,5902,2024-02-08T19:53:04.000000,-3.8889,98.0,8038.0,Low
1092,5903,2024-02-08T19:41:24.000000,-0.5556,69.0,8110.0,Low
1093,5904,2024-02-08T19:33:55.000000,0.0,84.0,5200.0,Low
1094,5905,2024-02-08T20:08:54.000000,-2.2222,100.0,5140.0,Low
1095,5906,2024-02-08T19:42:25.000000,1.1111,97.0,5639.0,Low
1096,5907,2024-02-08T19:29:34.000000,6.1111,51.0,2820.0,Low
1097,5908,2024-02-08T19:49:55.000000,-1.1111,63.0,8382.0,Low
1098,5911,2024-02-08T19:32:24.000000,18.3333,9.0,3022.0,Medium
1099,5912,2024-02-08T19:43:45.000000,-2.2222,88.0,6420.0,Low
1100,5913,2024-02-08T19:37:44.000000,9.4444,68.0,1322.0,Low
1101,5914,2024-02-08T20:16:14.000000,16.1111,45.0,185.0,Low
1102,5916,2024-02-08T05:24:24.000000,-2.2222,99.0,7102.0,Low
